"FSC-A";"FSC-H";"FSC-W";"SSC-A";"SSC-H";"SSC-W";"CD95";"CD8";"CD27";"CXCR4";"CCR7";"LIVE/DEAD";"CD4";"CD45RA";"CD3";"CD49b";"CD14/19";"CD69";"CD103";"TIME"
71599.23;62276;75347.27;66815.58;63079;69418.13;1704.28;4098.368;749.0002;10.23144;403.3968;1153.494;107.98;67.61217;1726.532;169.6297;260.6762;54.76867;107.0222;4630.7
103112.2;93755;72076.83;50188.32;48683;67562.43;206.3369;40.04452;1161.964;142.2485;1102.327;1466.654;1504.505;6097.563;5862.163;322.5264;206.0425;-210.4961;46.88278;4631.2
65246.4;54710;78157.34;78068.64;72582;70490.02;1468.082;-39.38803;786.7648;115.3504;140.6967;1672.428;2075.828;113.0764;4765.54;178.128;560.3559;145.9436;215.557;4632.3
107981.5;93052;76050.8;67173.59;63551;69271.74;796.7646;5392.322;964.6828;38.11993;109.9962;1652.384;-113.7251;1744.36;3716.323;114.4468;519.0659;129.4342;32.74609;4632.6
138507.2;129010;70360.48;30749.94;32034;62909.03;1607.609;-40.41256;1017.548;10.58521;121.2089;693.1122;1763.625;-0.143715;3034.511;46.66852;141.5471;1169.883;0.09516907;4634.2
133885.5;116555;75280.53;61325.94;55787;72042.9;1015.556;6997.459;1728.508;-62.57488;-53.68413;3608.018;38.91758;695.5334;4407.977;1152.21;278.828;102.2663;49.68597;4638
174571.4;153919;74329.42;68194.62;65019;68736.87;827.2299;3059.999;497.7397;46.78624;204.3974;-427.3504;25.81039;246.4843;2090.999;-4.797576;60.16977;-138.7147;-31.65662;4638.6
149688.6;131797;74432.59;58394.7;56405;67847.79;1215.785;5853.785;1866.532;15.9262;338.1291;-198.8068;9.604231;343.9628;3970.469;-37.44518;17.12848;42.45351;1160.927;4638.6
116175.3;104711;72711.23;42649.62;38803;72032.72;40.14138;23.36477;581.5356;-35.59075;3196.327;490.3623;2393.695;843.1461;3134.588;-54.98177;158.44;86.12804;127.0434;4639.3
102454;96911;69284.43;51036.96;48623;68789.63;69.31422;-23.47076;726.2396;-37.55952;2147.782;386.3598;1932.274;636.0021;4692.532;14.69807;207.9991;35.6662;139.0627;4639.5
110355.8;95360;75841.87;91140.66;83495;71537.14;1537.1;8104.957;1767.46;22.87204;96.58356;406.8867;295.9242;155.7245;5495.155;24.59875;239.0015;237.4709;3435.064;4639.5
105116;95070;72461.14;57119.4;54942;68133.25;407.1191;2413.613;320.6964;19.12429;-60.74867;773.3964;-17.00197;297.123;1707.507;7.776413;-68.15224;4039.504;53.72552;4640.1
150686.3;132768;74380.73;56633.46;54576;68006.64;1511.093;9235.204;784.5745;-99.43738;90.96238;629.687;-46.23856;136.6006;5844.848;40.18893;111.3979;76.00108;11.27832;4640.7
139304.1;120555;75728.38;47888.88;46987;66793.91;603.8741;2291.714;120.0528;-68.76874;121.505;619.8412;-105.3373;333.2856;2334.892;84.62677;81.93443;11985.47;-144.9938;4641.1
116874.3;101174;75705.95;45966.96;42982;70087.27;565.3232;1.125275;140.8141;-9.905439;151.3417;696.751;2710.901;170.7714;3088.066;-93.22501;407.529;4227.895;2337.619;4641.3
92081.19;85780;70350.11;43278.3;41511;68326.15;9.778182;21.04741;330.8623;-20.28049;988.528;365.0374;989.5242;2221.944;3038.05;-82.96983;50.36156;203.3795;54.02265;4641.5
150762.2;128218;77059.02;55468.14;47150;77097.77;1386.892;33.54322;857.9979;-206.9743;943.0727;402.252;1999.992;242.2628;4608.776;2296.843;314.8709;39.15228;82.35536;4643
129029.3;111103;76110.15;42378.18;41595;66769.95;107.0369;3094.203;900.7819;-49.7286;689.1802;833.8125;92.01266;131.9291;4188.837;-127.8468;-27.71413;234.9344;85.08151;4643.7
96218.43;86870;72588.59;60335.34;53910;73346.99;96.84084;44.73652;1011.752;-4.706373;2094.316;177.2879;1427.501;1191.96;5171.362;-28.14272;63.77996;31.83145;-22.22876;4643.9
139531.1;121831;75057.35;81200.34;74803;71140.8;892.1366;4200.773;354.8544;41.93587;-146.73;-189.0763;89.19576;13245;4454.687;354.2271;-38.69133;489.9007;24.0069;4644
172994;151685;74742.65;71228.04;67265;69397.18;1510.341;16.65659;1762.659;46.05789;377.8444;4655.738;2254.173;200.2493;2951.217;283.1061;172.3796;261.9381;-6.387062;4646.3
92377.2;82501;73381.32;49082.28;47813;67275.77;255.5904;-93.18071;1303.865;62.68373;2960.822;276.708;2528.179;1176.055;7562.202;15.01654;274.3416;-35.19876;-20.66586;4647.9
106805.8;96270;72708.27;52705.38;45434;76024.55;-15.73972;33.89091;591.3494;116.6688;2356.819;775.1698;1985.487;254.5645;4483.948;2.990057;-46.36602;-78.79712;22.08983;4648.1
162671;142026;75062.34;76976.64;74718;67517.08;169.8819;9608.706;1382.901;92.96892;126.0236;813.3049;185.3104;11616.08;5159.686;-163.9313;39.32846;243.8449;147.4193;4649.7
70600.11;61322;75451.7;59397.78;56798;68535.74;313.2692;1484.626;1115.388;-23.57873;1737.898;203.9589;205.272;6545.562;2775.268;20.25247;138.3002;60.18285;7.239548;4649.8
160886.6;139074;75814.78;68671.98;64486;69790.14;1737.229;-101.3076;2265.963;-6.219817;642.8333;987.875;3965.7;133.7012;6922.009;79.38625;219.4427;186.1546;142.4177;4650.1
152208.5;133602;74663.07;101082.5;95670;69243.7;344.0396;7924.25;1369.594;-63.2232;63.61779;1026.327;659.2237;318.9868;3425.378;133.6762;114.7947;16269.74;185.8959;4650.7
94372.68;84755;72972.78;70876.26;66567;69778.51;673.2151;1798.66;404.1329;8.82798;-34.14076;-224.7518;200.3892;314.7397;2579.963;-210.4571;-83.5685;405.752;-7.523621;4651.1
98235.99;90571;71082.29;47017.62;40735;75643.71;626.9744;2199.376;572.8761;187.8258;87.58781;3523.472;65.95738;102.764;2721.487;-108.1249;145.6021;-74.79887;-81.39059;4651.1
95176.53;81602;76437.95;53727.96;50758;69370.65;1457.066;4021.316;730.1377;1.698019;85.05077;386.8192;-73.53774;17.36738;3221.91;-29.49573;150.5428;-113.1758;-23.06689;4651.5
130876.4;108334;79172.91;84172.91;78138;70597.61;970.2356;-36.45937;1267.215;-73.12929;-78.84411;2081.699;1732.812;263.3377;4952.291;1235.399;99.87215;54.44748;30.81458;4654.6
111707.5;105187;69598.59;42176.16;42371;65234.64;103.4759;1844.84;993.6423;-39.12688;2956.738;220.8449;37.86729;3302.831;1977.566;-40.5699;63.44704;87.17545;60.07167;4655.4
180999.4;161520;73439.69;72200.7;67300;70308.24;1600.358;135.717;1888.772;21.80012;82.34267;3112.42;150.7748;932.9836;12031.03;-24.35837;-84.60927;-12.85603;5.450287;4656.7
150336.5;129362;76161.9;64906.92;60066;70817.77;1608.038;7667.395;130.7731;-58.83535;305.2458;872.0874;324.911;439.4911;3660.36;-140.4535;451.8937;269.864;62.84808;4657.1
148731.6;131458;74147.42;58830.72;56758;67929.28;662.7769;9363.247;749.0491;-83.43063;35.18047;2948.532;112.5254;10146.72;3410.486;50.76028;350.3284;230.6841;-3.42395;4657.8
149541.6;137991;71021.73;39928.98;40227;65050.48;766.623;2198.398;1079.464;61.98116;-67.47006;1621.243;113.6434;307.3156;1822.216;209.0422;-22.55705;3778.648;33.18658;4658.1
106686.4;96497;72456.16;38262.12;38053;65896.15;70.58376;13.07532;662.2876;-76.4612;3191.649;1388.503;1827.89;703.9567;5153.777;104.4236;168.7311;63.2756;34.41196;4659.4
167997.8;151186;72823.55;77368.2;74086;68439.41;668.534;8946.437;30.48206;-72.13894;9.325929;586.5502;-256.9964;1827.664;4161.507;-71.36281;82.06261;6036.775;145.6346;4660.5
155501.2;133795;76168.2;56418.96;51235;72166.94;584.2879;5987.963;126.1495;14.28801;270.4031;455.8737;112.4985;3470.659;3640.757;549.3001;168.6702;66.05412;96.45074;4661.4
161390.3;140746;75148.68;64378.08;61353;68767.34;707.0352;8829.706;1598.211;27.98335;-57.52278;-198.4759;14.06327;3628.126;4041.956;-152.0251;-134.9414;160.2993;75.48132;4662.2
82129.32;74763;71993.2;53691.3;50319;69928.13;319.4299;3801.516;1758.046;59.28495;695.4109;420.8278;152.7306;421.4395;7850.891;-122.5953;355.606;49.17274;83.43073;4662.8
137693.6;119138;75743.18;55954.86;51558;71124.9;694.4656;22.34784;1781.197;87.93623;332.657;685.7269;2197.647;30.72625;5748.569;-32.11526;356.6723;-20.81997;103.1267;4664.3
76976.4;64136;78656.69;56831.58;53628;69450.93;1049.554;1924.898;52.34844;83.02672;93.75553;1182.288;-69.83549;17724.92;2010.853;-51.27973;209.0643;82.51443;82.45224;4665.1
129750.4;111602;76193.25;77616.23;72738;69931.22;566.5887;6523.208;1312.705;31.3643;106.5801;611.6111;-89.74357;126.4893;4797.431;-58.23996;-91.22151;7746.788;29.37903;4667.1
152151.9;129823;76807.88;42178.5;39515;69953.45;760.4871;2953.876;345.9492;-6.760605;186.7604;497.1534;-63.22526;54.18827;2270.778;270.8307;155.6602;111.1024;-41.94354;4667.1
102750.7;94297;71411.25;57386.16;55789;67412.2;791.5246;3005.973;477.0053;-25.96873;20.58092;493.0189;-9.770237;70.38714;2716.976;-123.1543;164.326;3062.028;-80.66937;4667.2
146585.7;126771;75779.46;46307.82;45507;66689.28;2556.466;3198.594;2411.799;-35.42871;888.8052;190.7061;226.8936;-148.1276;5244.524;647.9453;50.57437;-20.41179;-82.16275;4668.6
128930;109239;77349.23;75279.36;67443;73150.78;2323.006;-99.75937;1435.222;32.88529;84.34884;596.8587;2301.677;118.6978;4414.733;764.4867;134.9978;211.3042;-2.25621;4668.9
162875.2;141455;75459.96;65869.44;60383;71490.65;2327.527;5070.642;208.8926;-1.316124;275.5418;2247.247;-122.5456;17218.61;4843.015;415.6019;398.5767;585.3282;52.63708;4669.3
145331.3;121116;78638.9;66115.14;59628;72665.9;965.4881;4854.711;1088.446;21.8354;-102.506;1718.423;6.832646;-65.69778;2551.899;1246.06;260.6626;2647.165;208.4665;4669.3
94464.45;84605;73173.25;74361.3;70025;69594.32;1208.135;4109.324;1408.7;77.12204;248.5008;-5.235679;-57.13295;219.788;3459.699;-156.841;89.44779;195.5885;26.80563;4669.4
163131.9;141698;75449.28;79220.7;68610;75671.3;154.9812;6703.095;1170.198;-38.34649;60.47228;551.4385;62.18569;223.4987;2488.126;-0.03352356;279.1136;1720.957;255.8044;4669.9
126630.9;108931;76184.75;80639.52;75571;69931.47;1331.38;-63.10603;42.68597;-54.54873;210.4669;1260.172;2222.625;179.7995;5920.625;-74.94569;224.5437;26.29747;5.732086;4670.5
164741.6;148315;72794.45;56709.9;54591;68079.71;31.15515;4877.473;628.1743;150.5809;-57.80255;-271.4501;-115.6798;729.2031;3208.779;-211.6002;-107.8516;192.0949;68.37817;4671.4
107924.3;91842;77011.9;79987.44;70902;73933.84;915.2148;3511.329;77.85259;38.72741;128.8057;841.3258;251.1732;2392.415;2970.606;976.3559;65.4426;212.5545;17.95074;4672
118608.9;105814;73460.55;47448.96;47126;65985.12;3134.536;19.62377;3440.434;19.58378;130.172;1041.728;1280.19;-13.72013;4818.557;-13.69681;58.68016;-16.25673;20.07011;4672.3
104753;89607;76613.38;75739.55;70195;70712.55;887.7893;7042.23;1076.16;28.45493;-68.89852;463.5199;36.78191;-14.04135;3831.782;-124.9386;178.6392;4798.09;1.885193;4672.6
126369.4;114606;72262.73;48315.54;47214;67065.01;313.0633;1818.269;337.3474;-70.68277;-42.21816;-99.75722;43.53939;2440.626;1382.612;-36.30431;5.058367;934.8304;10.50346;4672.8
153716.8;132486;76038.11;65122.98;61974;68865.98;2718.44;-25.47929;885.4509;-26.13434;54.42194;162.0047;3035.932;-84.74709;2330.492;-102.3972;162.4072;-16.31267;-73.00769;4673.6
147611;128567;75243.53;59840.04;58087;67513.85;2169.591;5874.276;-15.62054;24.75375;-13.60939;2415.41;207.6321;484.2807;5578.982;-90.00599;194.2335;-269.0146;-10.13763;4674
148712.3;127890;76206.16;87048.77;81958;69606.73;1174.422;-33.63911;1346.834;-42.5601;52.44384;2869.875;218.5371;676.0469;8905.125;-92.15139;97.78574;2080.295;33.64594;4674.4
74614.53;69249;70613.84;72536.09;68833;69061.73;406.4588;-55.95351;2176.093;-5.890702;1478.433;429.2253;1729.638;478.2954;4892.842;179.3333;84.76186;156.6949;72.55125;4674.9
158871.1;142966;72826.97;72961.98;72018;66395.02;749.8549;-46.11428;850.8423;109.4701;20.56047;437.1324;170.9952;3265.098;4151.602;15.85034;-33.24536;-133.0905;27.91618;4677.3
139596;125986;72615.7;52101.66;49046;69619.02;847.5837;4020.355;316.9203;70.23352;76.16675;339.7913;125.0874;8467.068;3564.974;-63.25249;-10.63503;87.81573;107.8409;4679.4
147295;131007;73684.03;48856.86;46811;68400.23;2031.619;2411.547;1484.89;223.7747;71.48116;1063.319;105.6665;115.8423;1940.967;19.48096;49.19218;2946.39;21.39511;4679.5
133434.3;116888;74813.05;54434.64;52863;67484.41;1695.855;-109.3606;-6.179597;13.14666;54.15729;185.29;2268.363;38.81092;3935.901;-186.5665;394.6376;547.2979;61.93005;4679.9
79981.35;69898;74990.09;100286.2;91726;71652.02;1183.426;45.93937;1706.215;-9.973469;162.6889;2921.257;1808.003;109.5045;5167.534;-34.81052;211.3973;167.5;90.87663;4681.7
72950.94;62115;76968.73;75117.12;69456;70877.61;1023.208;4874.134;817.5396;-71.67467;-17.81617;777.7234;-57.29437;6540.967;2062.941;167.901;165.166;130.2679;69.61121;4683.3
123599.7;103757;78069.25;75638.16;71326;69498.11;550.4053;8385.509;992.2585;-22.68814;41.09294;376.3098;-57.11416;1182.07;2791.562;-22.70899;193.7017;193.1679;-83.03571;4683.9
105643.8;93628;73946.63;38259;33436;74989.29;85.81906;-24.72016;985.3695;-58.03463;2412.631;141.7393;2127.862;999.0837;7338.692;-4.973957;169.3366;-57.56211;-20.40343;4685.3
149460.2;132888;73708.88;54125.76;54008;65678.89;1532.513;-106.5123;1533.674;-23.05879;115.7658;351.7967;2809.114;-45.47743;9108.997;-66.82358;77.19696;335.3163;-50.31609;4685.6
111409.5;96984;75283.87;74079.72;67960;71437.44;2119.288;-6.395984;1197.036;69.59634;362.881;871.2532;2142.737;68.22985;6014.603;111.5973;461.5574;209.0059;38.53532;4686.2
92266.11;78743;76790.98;63755.64;61591;67839.29;1127.688;-52.31436;1668.639;55.77483;1200.024;746.9099;1851.572;-132.5888;4241.125;-54.95101;297.8496;52.33199;107.8238;4686.3
124797.5;103231;79227.48;116561.6;110651;69036.73;875.1318;52.71313;1748.316;209.234;404.8416;516.0251;2519.929;19.45361;4721.409;44.11648;142.5406;-95.7355;-22.87405;4686.4
107941.5;92070;76833.45;44098.08;38514;75037.95;1287.838;2260.029;674.8663;185.7027;89.93582;559.7129;225.6876;13245.81;2092.54;227.0999;439.7183;-44.98348;31.78323;4686.6
83354.76;76375;71525.21;43919.46;43395;66328.05;346.8605;1834.603;337.1762;14.07105;517.1057;546.8494;58.82326;350.71;2242.391;-158.2301;143.7353;117.5762;53.32959;4688.1
109307.7;101290;70723.58;54727.14;54238;66127.02;382.1042;1019.792;873.7524;-14.69497;170.7457;362.4411;40.94341;104.5747;1815.808;-5.939905;274.6742;2485.226;56.32117;4688.4
119168.5;107118;72908.65;61314.24;60078;66884.55;753.2006;-26.19576;1272.205;82.96227;3453.725;997.7607;2548.066;118.2145;5799.586;110.9608;544.8915;1.780672;65.26501;4690
116268.5;90991;83742.01;102911.6;95723;70457.64;4759.061;-35.66728;1130.805;45.33803;1157.295;2460.256;2432.201;-6.012244;9065.982;44.17274;77.62675;-133.4056;-70.63696;4690.5
86532.21;75948;74669.18;80527.2;75084;70287.02;589.4634;3805.731;878.2573;-11.89514;119.3275;608.3842;92.20119;459.7506;3281.229;33.43822;266.0226;66.15192;33.5592;4691.6
83810.16;72791;75456.89;57341.7;54643;68772.68;855.4938;-18.51495;884.2143;-1.314735;21.60415;681.2558;28.87458;1234.784;1830.798;65.46381;124.0365;2315.524;-20.26692;4691.7
117214.4;103923;73917.86;74586.72;72519;67404.62;907.489;3365.023;538.8392;74.67414;-139.6995;36.23854;-19.37208;1237.184;5322.866;-130.2942;-162.2641;153.5469;54.06592;4694.8
116530;107811;70836.07;38851.8;38835;65564.35;-18.81998;-72.71105;615.3318;47.46515;1807.5;3035.364;1282.869;3182.187;6262.696;-172.3665;7.863383;-23.26639;90.93172;4694.9
142213.1;122730;75939.71;58910.28;51802;74528.86;1243.907;-12.52187;1375.7;27.87082;702.1627;1261.743;2137.857;250.9984;10598.02;705.7645;149.8051;-7.583927;32.21997;4695.4
94111.86;84107;73331.77;39826.8;38927;67050.87;117.5874;5.798412;647.5498;3.434118;1596.334;764.7895;1266.498;1181.404;2566.599;-55.01803;200.1249;11.71416;3.213772;4695.6
94298.16;82539;74872.78;53086.02;50331;69123.31;207.0176;26.08633;1251.499;56.95579;3166.364;304.1533;2577.068;388.7876;6745.885;-57.61167;559.35;-127.0407;61.06587;4696
104350.1;88535;77242.75;102709.6;85507;78720.78;715.1881;5396.541;1507.412;154.2679;50.49174;1289.498;245.5462;1335.601;3325.566;163.4615;111.7753;80.90268;63.60919;4697.3
100404.7;81479;80758.48;64984.92;61267;69512.98;958.7272;7707.611;2164.833;103.8766;176.2813;2123.476;101.5139;1925.722;4623.548;-4.014847;258.9632;12.24549;56.98615;4697.6
104105.1;91883;74253.51;54444.78;52399;68094.67;268.3614;-54.05997;1637.901;5.151666;2731.115;427.0378;1848.223;308.0512;5993.049;70.19642;265.2612;234.9309;8.252472;4697.7
74953.32;65716;74748.02;91903.5;78992;76248.08;1613.018;-91.02291;133.634;123.2948;53.8535;1541.355;2479.632;-55.66111;3914.137;493.4164;421.6349;3983.306;66.15076;4698.2
74570.37;65603;74494.21;39221.52;38819;66215.55;261.2903;-2.021896;1039.787;15.47553;4080.864;791.351;1798.301;1919.807;4878.643;177.8021;330.7605;-83.1399;85.30873;4698.8
180175.6;148614;79454.05;77631.84;74166;68598.55;1292.252;4000.691;2128.677;108.5278;1291.656;185.9864;384.7854;133.9111;3803.154;-62.64118;-68.24721;-151.7519;34.3812;4699.5
113391.8;100840;73693.45;50655.54;42712;77724.33;-52.52622;-24.40853;1503.273;-1.556302;2037.695;748.5711;1826.843;1146.131;6292.596;64.31732;184.3947;12.80853;-76.88155;4700
114523.4;100786;74468.76;77637.3;71682;70980.7;1015.298;4453.753;1316.567;-17.79861;235.1952;822.1799;102.121;572.5325;3005.634;7.722002;205.9043;212.8028;126.1056;4700.9
140899.4;120859;76402.93;45475.56;44955;66294.88;886.5093;3820.071;662.257;35.12455;964.3535;1396.378;99.23032;-7.553353;2601.818;-91.20711;-29.9434;-103.8919;-67.72568;4703
120704.5;110707;71454.27;44498.22;44067;66177.3;674.2183;1930.519;855.0519;142.0521;3567.917;-245.1169;127.8121;4073.898;2723.684;-142.2463;-272.686;44.64468;17.16519;4703.5
91843.83;80970;74337.13;65974.73;61742;70028.84;1143.476;6342.486;422.4315;-87.95406;87.59894;285.4277;100.5635;10989.57;2164.407;-68.81991;70.04653;1376.971;41.19061;4704.5
152780.5;139207;71926.13;46101.9;45891;65837.18;525.0701;4736.069;346.0879;27.31256;108.6454;461.4561;1.652073;263.6943;2503.078;-62.4678;-182.5559;204.7251;39.62952;4704.5
120189;106130;74217.54;54479.88;53174;67145.47;1284.442;4371.899;1184.809;153.2453;700.0892;203.5804;-86.266;6936.559;4061.161;-200.7844;82.24387;35.59945;-79.26187;4704.8
131004.8;113170;75864.02;49227.36;45014;71670.24;829.3939;419.353;104.021;48.94321;79.60043;2538.625;70.21075;14368.25;2757.186;446.8158;403.0834;130.0294;15.24734;4704.8
145823.2;127087;75197.86;53724.06;52751;66744.89;1599.763;3828.683;12.56544;5.508667;107.3211;2187.278;71.58248;19567.42;2758.972;10.03483;524.533;-67.17626;110.7238;4707.7
145510.7;128586;74161.94;52709.28;51806;66678.67;823.343;-57.69904;575.0417;84.21242;-17.12411;756.5854;2616.734;71.04515;3005.226;4.873592;440.2505;6903.786;-13.96426;4708.1
134065.6;115019;76388.46;60223.02;57963;68091.3;1868.227;10.4324;927.5596;-136.4359;705.5407;1169.117;103.0911;545.4948;8263.604;42.03177;122.5213;268.1541;-69.36838;4708.5
91519.53;81923;73212.95;57865.86;47315;80150;162.1459;37.95048;707.1993;-11.64882;1154.841;267.9916;1280.081;385.3344;1938.613;1179.267;-41.02134;-35.81057;11.57414;4708.6
150653.2;137236;71943.3;77152.91;73200;69075.05;1351.858;4908.161;568.7197;14.40279;197.0412;1179.38;164.0238;9732.745;4209.64;-81.16396;127.8021;56.23385;6.923218;4710
120327.7;109465;72039.44;40968.72;39325;68275.3;587.9158;561.277;393.3799;-109.5332;41.45057;133.9161;-58.44431;3478.732;1587.926;-161.2815;59.10005;187.3933;-22.31596;4710.3
94196.04;84190;73325.01;72130.5;69021;68488.49;1628.811;-91.5635;1211.48;56.74171;12.63525;164.7432;1552.907;43.98244;4316.56;-97.40936;95.65591;-91.22906;-30.29475;4710.7
135099.9;116170;76215.1;75594.48;72506;68327.57;1258.876;-94.9716;2178.479;132.8287;796.4731;15.66335;2554.857;201.3266;8102.24;-27.34129;183.6851;-180.6562;68.95372;4713.3
128657.4;108715;77557.76;73256.04;68271;70321.34;3380.627;-145.2973;441.0799;50.79024;363.8184;504.7186;2794.027;232.5879;6329.508;206.7061;220.3357;-174.6011;-13.42758;4713.7
169446.8;151915;73099.18;59070.96;58139;66586.54;1279.905;-31.49312;546.9077;71.39339;794.6417;2377.246;221.7141;714.4686;8116.287;25.61332;133.9918;-89.60468;81.64096;4715.3
137307.9;118401;76001.14;71453.46;65873;71087.91;487.0561;10097.41;1433.272;-140.7427;-48.25799;898.1967;-146.4511;6033.769;3569.777;20.78296;255.0535;131.6104;15.35785;4717
128792;110225;76575.27;52930.8;51122;67854.8;2213.229;4631.455;159.5386;-74.48118;-49.49744;695.5919;-148.2937;137.9461;1939.899;-83.00139;371.9666;-38.54418;-34.90604;4717.4
132806.4;117770;73903.37;85195.5;82842;67397.84;2845.601;17.0685;1152.158;7.769749;443.0588;376.4586;2492.846;-114.0536;3660.222;-84.15372;-106.8362;123.3982;-38.49717;4717.6
135721.6;119007;74740.58;70135.26;63307;72604.68;1971.711;-75.97345;1564.082;-95.58119;112.5719;1158.328;1014.353;121.1027;4261.746;165.482;162.6469;2077.156;51.32755;4717.9
93773.07;83039;74007.54;52314.6;49819;68818.91;286.9399;-99.94861;1365.309;-7.450909;2189.802;522.9062;1604.693;3781.764;4853.25;-60.59925;519.8718;146.0033;47.65906;4718.3
82008.57;75917;70794.6;68938.73;67389;67043.12;163.9895;2954.993;202.0183;-48.41208;5.143257;0.4402575;6.249827;27.84538;2698.603;-114.0307;34.51314;7430.43;105.9274;4719.6
138794.2;124449;73090.32;39698.88;36405;71465.63;1217.698;-90.15518;1077.343;62.2286;-73.58955;560.612;1463.45;9.975493;5423.914;-119.3195;133.1935;1031.589;9.757324;4719.6
123114.6;106591;75695.33;43464.72;43583;65358.14;1428.517;-71.09566;2268.63;43.91383;-22.59047;301.33;69.24406;10745.45;2284.333;-119.5833;255.3717;-19.11624;90.77427;4721
121767.8;107395;74306.73;61746.36;60963;66378.13;312.8843;4703.194;443.2399;58.92373;-50.47025;551.0529;-154.465;132.3306;3267.608;-90.89683;154.2968;7779.526;19.84064;4721.1
123817;106610;76113.63;48646.26;47558;67035.65;1769.269;-26.94862;1331.263;57.96107;296.8415;251.4701;1761.229;69.2686;5511.027;-25.46866;224.9352;64.07665;-7.601273;4721.5
98280.84;87635;73497.27;50931.66;46579;71660.13;205.1766;13.70887;1782.787;35.90605;2024.977;276.2026;1653.656;444.0036;5118.568;142.8251;175.2415;90.12287;51.56648;4721.6
149810.7;136138;72117.98;56492.28;54042;68507.42;717.3189;2571.487;195.757;-42.18215;100.2139;407.5999;-86.05296;621.4764;2298.172;543.9577;120.5217;6454.674;58.98315;4721.8
68123.01;56903;78458.24;77698.14;69415;73356.27;1466.425;-3.904119;152.4454;35.02944;765.1931;312.75;2011.992;-80.79732;2628.503;-35.52864;176.7221;205.6989;72.20218;4722
114012.1;98962;75502.72;43356.3;41622;68266.74;794.6667;2058.157;833.1443;19.67298;585.9034;575.6513;27.40336;221.2729;2966.383;359.5217;344.5012;-84.56406;82.03223;4722.6
125171.5;107650;76202.89;83868.72;79910;68782.63;1289.372;4429.649;2141.354;-25.63066;691.9515;537.0609;12.68735;57.15765;2844.273;105.3706;112.8723;97.04953;-32.052;4723.7
162760;142227;74997.27;69934.02;66647;68768.22;440.5569;3426.123;366.1828;-11.66753;-8.406076;1111.65;116.0663;6607.166;2608.72;263.4764;314.8193;4067.588;191.1964;4724.4
170781.9;155630;71916.48;69045.59;64906;69715.78;-12.00532;5566.304;734.3721;-56.66506;-117.1951;501.5686;69.06911;1856.784;3802.172;-133.203;-119.6601;180.2413;53.56146;4726.5
154019;138467;72896.73;60469.5;59767;66306.3;1188.349;1870.158;502.9703;18.2495;62.91502;836.7457;-255.7421;1229.262;5854.449;-91.72507;113.0975;135.0858;149.1653;4727.5
165370.9;141791;76434.67;78003.12;70015;73013.1;231.118;5708.077;446.0932;23.61655;185.5597;619.7241;-70.62914;751.9323;2449.822;-194.1727;-5.967414;148.0863;-65.60535;4728.1
87084.21;76763;74347.69;74215.44;69711;69770.66;1085.646;5176.992;1356.121;33.91185;40.41023;-123.9811;-117.9628;80.28115;4507.066;-116.7053;-100.9111;286.0073;-52.69684;4728.6
142326.3;126627;73661.2;58306.56;54403;70238.38;1627.549;-51.46302;1006.51;83.64835;163.2934;924.494;1450.78;-54.93763;3389.925;1286.694;-98.52794;193.2099;79.82042;4729.5
139780.2;121278;75534.2;60301.8;57150;69150.28;182.9884;4899.863;1587.389;-32.69392;625.4925;1583.919;602.9423;1032.846;5435.315;-95.96049;-108.4342;101.3561;73.68695;4729.5
149400.9;129817;75422.59;52752.96;49386;70004.01;5780.924;-39.41259;-2.778358;95.43944;41.34888;-288.8135;2320.34;-98.69323;4564.211;-60.31029;-85.53786;-264.7383;-77.85829;4730.4
133941.4;117097;74963.38;62229.96;60477;67435.59;1008.54;90.02935;1097.901;2.17298;120.2195;1493.14;62.33557;3601.098;2945.662;78.67522;164.4298;39.59166;5.21402;4731.6
117250.3;102060;75290.19;53615.64;51439;68309.15;-15.80934;6350.026;1352.486;-245.6566;-143.891;611.3083;1.067548;148.2317;4040.557;35.51472;282.559;8036.561;66.43591;4731.9
103293.7;91879;73677.94;52465.92;51303;67021.55;350.5992;1964.765;1324.206;-0.1514637;1296.338;60.27737;148.7607;912.1482;2806.989;-61.96722;184.2505;78.20787;-26.83218;4733.9
157206.8;140063;73557.67;61621.56;55695;72509.75;69.96142;-59.81237;542.0615;-18.31512;70.06282;411.6089;2192.018;-24.9242;2783.955;182.4701;219.6229;4919.417;138.0127;4733.9
94992.99;81955;75961.94;66600.3;63011;69269.13;714.441;4416.438;133.3031;76.26901;-20.02729;421.5042;9.095419;4079.956;3904.492;-85.81871;313.0699;-8.469911;-67.10422;4735.7
112016.7;98862;74256.28;64703.34;62842;67477.13;747.1943;3962.275;104.8724;38.70409;-95.86974;110.0923;-55.96584;7126.966;2406.758;-197.4965;57.82831;1850.531;59.19391;4735.8
111673;99979;73201.42;44052.84;44123;65431.8;712.2437;2999.343;904.9865;37.73559;-46.33529;353.6987;39.63086;39.82374;1910.349;46.27847;31.25703;2895.405;27.48367;4736.1
114996.8;98202;76744.15;83337.54;77066;70869.24;795.2844;9037.47;380.5797;46.64337;-35.33527;618.0453;14.79975;223.2098;3290.952;30.67767;108.6469;6512.652;-34.8584;4736.8
124086.8;113463;71672.31;37477.44;38023;64595.67;-194.7928;1578.27;1082.533;-34.65713;1675.665;630.172;168.6735;6506.534;2011.138;-4.833956;168.5782;230.8026;149.0862;4736.9
