"FSC-A";"FSC-H";"FSC-W";"SSC-A";"SSC-H";"SSC-W";"CD95";"CD8";"CD27";"CXCR4";"CCR7";"LIVE/DEAD";"CD4";"CD45RA";"CD3";"CD49b";"CD14/19";"CD69";"CD103";"TIME"
109601.7;96267;74613.89;63761.1;53727;77775.55;3601.101;-2.046034;1231.958;-4.849217;1528.25;1318.808;3053.393;94.7302;5875.196;796.991;364.4975;289.2463;-11.85651;6568.7
112379.6;99220;74228.08;70816.2;66820;69455.41;1493.592;5601.649;152.5984;46.56802;86.02992;474.1897;79.45887;20699.85;3618.136;638.6323;481.9714;130.5456;274.3862;6568.8
81489;73963;72204.53;86840.52;71839;79221.31;1354.728;-29.52813;1030.86;14.18132;217.9663;880.6253;158.5488;4872.269;11472.83;100.4984;424.5419;-28.10061;38.40311;6569.2
97626.03;87018;73525.24;51415.26;47502;70934.92;321.395;-1.248929;2000.966;79.41893;1900.908;1136.615;2239;2419.506;5935.524;232.2108;66.55785;107.683;49.33995;6569.6
88491.12;76595;75714.52;40235.52;38759;68032.59;598.3927;41.20877;454.6263;67.55949;1267.203;230.127;2510.732;63.03913;6759.956;-137.0811;210.886;-76.11305;-3.194214;6570.3
100382.6;86343;76192.31;71782.62;59571;78970.4;4576.264;38.35241;970.6063;72.06239;770.6167;327.9554;2825.282;102.8301;5890.764;315.2342;34.0761;41.17944;1.523407;6571
84578.13;76548;72410.95;45026.28;43824;67333.93;266.0576;13.88627;1689.209;-39.4533;2745.823;69.89243;2070.765;590.5767;5102.388;-12.98788;-6.010962;55.20683;15.85455;6571.2
114233;101886;73477.92;65094.9;59994;71108.1;638.3661;4802.533;2364.221;32.42693;2210.179;1395.228;104.6189;11260.28;3820.365;1634.092;191.2808;3001.993;130.7338;6571.3
98105.58;84846;75777.84;84375.72;78874;70107.34;1303.648;4393.874;1320.541;90.0853;-61.15493;401.3692;252.2252;326.1687;4290.045;-67.70863;10.03581;36.69731;-0.3646851;6571.4
167153.9;146731;74657.68;59873.58;57435;68318.52;2611.967;-47.83601;852.348;-34.84776;1483.816;250.2604;1669.534;-9.649179;3374.592;-67.32869;70.7537;141.9085;2.748055;6572
115226.5;102946;73353.88;56698.98;54902;67681.04;1629.936;-59.41229;2183.9;80.49185;1708.894;628.2415;1798.115;1485.805;6621.745;51.8613;546.7861;-81.82831;62.02504;6574.5
94093.92;81939;75257.69;41573.22;40483;67300.9;197.4892;-47.83831;1831.696;50.0873;2179.078;536.5743;1811.337;9291.956;5137.358;-75.2573;473.3765;-54.8605;22.3127;6575.6
159225.8;145024;71953.75;43269.72;42628;66522.58;2106.336;-2.231683;306.6615;-26.30548;109.4776;772.1007;1121.158;22.43471;3324.069;-46.64852;150.6165;-43.53571;11.0023;6576
111181.8;98559;73929.41;51473.76;47771;70615.73;1465.079;29.719;1300.574;33.17382;954.9873;521.6812;2309.67;97.17599;7406.458;5.719099;144.4631;-26.14288;-4.03717;6576.7
186460.8;169018;72299.36;43513.08;41866;68114.3;2460.413;5125.631;1805.726;-49.3555;1906.883;194.0804;29.38646;7108.261;6168.244;-28.18019;142.8076;329.6622;90.13043;6577.6
121916.8;106934;74718.41;37854.96;35990;68931.99;185.3794;-13.52554;2064.978;83.22275;2888.64;520.673;2975.746;1020.321;6027.178;-6.634026;179.6915;20.59327;72.37013;6577.9
115735.1;100169;75720.17;52155.48;50733;67373.53;150.7601;54.08929;1865.369;43.33775;3908.004;301.6053;1928.112;2314.562;7937.158;-51.17295;391.7458;-61.68814;30.47083;6577.9
125124.6;107164;76519.78;47122.14;43244;71413.3;209.2898;19.66465;1305.779;96.44377;4251.08;1189.865;2090.475;2585.883;5389.273;-3.188972;569.2064;-154.5927;10.39862;6578.5
178788.7;157931;74191.22;60980.4;54987;72679.2;1185.477;6971.541;1592.175;89.87415;1243.631;1154.843;171.8896;1818.494;8342.792;207.1071;158.5794;11.73377;83.33813;6580
138799;123383;73724.35;70263.18;65655;70135.83;1879.329;9851.657;1713.052;-66.29512;64.40569;960.0397;28.10435;709.2749;6139.33;-21.72375;91.55106;167.1171;124.9955;6580.5
81509.01;73115;73059.9;45381.96;40991;72556.22;295.9358;-24.12244;869.1099;-42.40235;2388.499;2160.353;1933.281;994.8509;7697.431;514.6398;306.4395;223.3044;78.53957;6580.7
100825.6;89238;74045.86;59129.46;57186;67763.23;1656.493;-52.53065;1773.385;61.02819;1242.141;487.8886;2253.381;22.15885;4026.962;-23.81623;186.7673;13.97029;28.13504;6581.3
115376.3;96891;78039.25;63857.82;60527;69142.47;8513.884;-33.8237;857.2817;-60.66131;161.2012;385.7823;1140.618;186.5809;5377.213;-36.43153;181.4517;154.5216;-139.0443;6581.4
82407.39;72451;74542.12;51631.32;46487;72788.3;5036.977;-36.52164;537.9078;33.16172;184.7868;1079.435;1842.447;-3.239614;5256.309;144.8627;113.4726;-138.132;-22.11101;6583.1
83242.98;76025;71758.14;43458.48;41565;68521.46;1027.143;-16.67974;666.2877;-45.15201;663.0096;961.0394;892.3906;395.9946;1853.338;334.6897;268.0442;-69.34606;48.92972;6583.5
165771.1;142824;76065.48;88657.91;81708;71110.36;2193.288;-39.82053;86.43435;103.6722;62.77145;1242.564;201.5318;4152.623;8489.302;19.73712;55.97803;22.50452;41.15819;6583.5
128032.3;113295;74060.83;43581.72;41727;68449;187.2897;50.10445;1642.614;11.00695;3412.209;619.5077;2644.221;9504.663;8069.563;126.0791;304.2173;145.156;51.32074;6583.6
75424.59;62016;79705.66;72753.72;63188;75457.18;1118.973;3504.17;68.43424;-12.88739;36.04433;454.6665;-70.86149;15581.48;2823.348;38.00528;389.7067;-95.50853;15.87149;6583.7
180791;158587;74711.8;67746.12;62415;71133.7;1342.6;25.25074;481.106;129.4186;238.5825;1244.721;178.8766;834.2487;8899.908;-3.571315;178.5575;119.6253;65.70952;6583.8
142889.3;122694;76323.19;45131.58;43698;67686.01;1188.251;-81.67941;1022.045;87.23049;484.5452;137.8107;1649.031;722.3539;4114.945;27.0007;28.6364;123.1013;-49.23222;6584.4
128888.5;112119;75338.16;49668.06;47255;68882.57;3673.271;-38.22261;946.9655;-29.59427;990.2517;189.133;2270.736;160.3714;4779.494;133.904;143.7448;-5.59459;17.13377;6584.5
142765.8;116787;80114.24;81416.4;68263;78163.94;2603.037;5086.621;855.389;19.49292;131.5335;1877.372;76.7811;295.9446;2908.045;2239.752;180.3041;385.2072;3193.866;6584.6
91113.12;80975;73741.16;40753.44;39343;67885.45;815.0895;138.7086;2536.936;93.75826;1776.728;1710.639;1863.954;347.2092;4493.623;168.2172;338.2058;11.15071;24.06586;6584.8
65383.71;56750;75506.38;62277.54;57850;70551.78;1722.023;2821.398;592.0898;76.08015;101.3741;182.8759;187.9268;356.1126;5114.097;-64.18718;154.3065;77.65824;9.358643;6584.9
137634.3;120003;75164.8;34121.88;32547;68707.15;706.5555;11.6661;1462.146;47.26973;1734.826;91.14361;2754.817;147.0008;5250.806;30.88232;227.1093;18.21243;95.02817;6585.2
135132.4;114434;77389.89;91262.34;77954;76724.33;742.0836;8804.899;364.8612;73.96155;96.10754;648.5507;206.2962;21635.54;5933.749;533.7399;357.2018;274.8489;221.3525;6585.2
114816.7;100342;74989.8;45306.3;43058;68957.99;88.68388;-1.173157;1395.127;151.551;2927.875;75.50523;2065.718;1917.589;5737.932;-113.0892;413.0905;55.54781;40.85492;6586.5
86040.24;70234;80284.95;81936.66;76970;69764.85;1853.22;13.15724;159.7985;22.0474;146.757;2034.567;1080.74;349.6917;2129.829;49.21999;38.55539;-10.66826;-6.513016;6586.6
103327.5;89826;75386.53;70543.2;65574;70502.32;676.5712;-20.98254;509.425;-11.71818;79.35878;580.6348;917.512;162.8942;3253.01;-38.66045;73.56633;-27.35068;-12.10556;6587
133160.3;111083;78561.05;58865.82;54239;71126.5;1438.905;4980.212;2298.872;95.7789;798.4283;146.4435;40.18332;969.7669;4370.984;9.647121;-19.7535;49.99286;82.00647;6587.8
147876.7;125198;77407.34;61360.26;56010;71796.22;2284.396;-24.4953;1935.411;-44.65175;1342.744;342.1555;3995.475;87.79115;8831.136;-29.74975;390.1355;-100.2807;86.18542;6589.5
139126.1;118203;77136.51;90361.44;82239;72008.75;2619.942;-18.59666;2335.013;87.54655;185.7633;279.8585;1774.119;-6.650887;5593.313;61.60543;218.216;-137.3969;-14.51881;6589.7
141536.9;122416;75772.48;57922.8;48791;77801.82;604.0696;61.16487;2194.66;10.39367;1156.535;870.1495;1920.247;3590.45;6853.421;3052.12;449.0589;3.394178;124.0943;6589.9
79057.44;65286;79360.17;40131.78;36834;71403.49;185.6433;4265.88;2122.207;109.2159;1339.293;1249.501;156.0437;10784.88;5224.435;-23.28981;228.503;28.55596;147.5758;6590.2
165580;141519;76678.39;70941.78;65067;71453.13;850.4531;-49.15867;2903.164;135.195;1268.838;1806.44;2697.236;78.39651;6691.105;13.52947;206.5874;-106.3343;36.31581;6590.6
92545.56;76587;79191.84;93100.8;82543;73918.49;1745.266;4653.546;836.0151;45.41254;101.1671;840.6852;-59.52476;33.38039;5992.276;-99.80216;212.8447;144.4554;44.49304;6591
84071.67;76114;72387.75;45728.28;43462;68953.3;320.2704;3126.929;1736.871;5.452124;1571.234;852.12;-125.9909;6154.927;3950.688;98.00057;201.2565;51.51238;65.84671;6591.1
80864.55;70716;74941.16;48399.78;45516;69688.2;3377.828;2.348695;1984.596;82.79545;1530.746;531.536;1949.035;452.7652;5127.997;-31.75731;192.8605;84.15362;-5.898178;6591.4
139206.8;123230;74032.77;35331.66;33966;68170.99;47.25402;-13.89039;2027.068;-26.07821;2981.475;239.9381;2128.853;3148.189;9841.457;-81.35162;332.6612;8.309917;-15.06976;6591.4
161660.8;144830;73151.98;41442.96;39982;67930.71;1597.703;273.838;1656.835;235.4635;1263.381;-29.55973;219.7218;109.0722;3866.653;-10.20936;-10.98229;33.61058;-34.99599;6592.3
87467.16;73995;77468.05;82102.02;77819;69142.98;4581.266;-42.37652;3301.571;42.45626;1252.108;646.0024;2722.982;136.0881;4591.875;79.40891;339.4073;-103.122;26.77272;6592.6
89869.05;77935;75571.41;65318.76;61647;69439.39;1719.186;-85.45767;1443.148;10.00968;1542.044;1167.042;3099.804;90.75928;6621.882;21.91358;326.1475;39.75054;-12.96776;6592.7
135453.2;119898;74038.44;39634.92;31294;83003.59;1756.681;-1.748009;1617.143;56.76608;754.0161;148.5736;1891.896;5853.523;6198.433;598.6876;154.9963;-200.7962;58.69316;6593.7
122207.3;105746;75737.87;51201.54;43046;77952.52;58.65707;-15.56063;1342.576;-94.62486;2797.831;150.313;2406.436;4554.571;5822.261;52.89896;390.3723;-23.73905;105.6472;6593.7
130943.4;119957;71538.18;32755.32;31617;67895.52;111.9674;-123.3078;1772.742;67.31997;3547.177;1055.128;2301.543;2508.553;8536.728;-114.8256;167.5784;-47.53423;74.05228;6594
89896.65;76238;77277.3;68629.86;62270;72229.43;1751.804;-36.84631;1530.607;-0.42415;585.6282;539.0543;1686.801;232.4389;5956.337;32.7937;156.5002;-53.59665;-58.03249;6594.1
150856.8;127398;77603.64;87583.08;80214;71556.64;1903.201;10207.46;88.87478;-72.70213;540.0499;1015.861;-11.66572;894.1439;4648.637;-54.58607;93.83701;97.57532;186.6893;6594.3
119610.1;102086;76785.94;56464.98;53302;69424.95;1042.828;6376.959;1.057443;-30.52468;127.4581;330.2479;-94.88291;3653.13;2948.463;-76.1343;156.6629;41.55635;152.9538;6594.7
113344.2;94654;78476.63;83574.66;76250;71831.47;2513.987;15.44987;277.6429;26.27544;380.4266;210.4001;2506.201;87.59162;5357.556;43.47371;356.2744;-194.912;37.13728;6595.5
140462.6;123202;74717.59;100278.4;91810;71580.91;1003.304;6059.391;852.9851;78.31379;53.26355;487.8997;-14.47285;111.3819;3905.558;-21.24655;-73.42272;85.40223;-11.69666;6597
98006.91;85482;75138.4;55800.42;52014;70306.77;161.3685;-11.61044;1328.774;115.4739;1915.875;-111.6856;2255.417;2546.875;6026.394;254.5254;122.9475;-50.33438;57.21484;6597.2
115295.5;103396;73078.35;74723.22;69684;70275.25;1529.193;3793.901;695.4477;-58.79979;21.27004;682.9537;71.2507;2592.936;3257.785;-60.80731;102.8723;284.6706;123.2741;6598.3
139190.9;122515;74456.33;55394.04;51623;70323.38;3710.594;4.605562;1060.593;-88.01529;778.1248;454.9738;2689.893;128.7308;4399.411;511.8925;473.4855;194.7083;6.820358;6598.7
156165.6;142407;71867.75;51761.58;50103;67705.46;3264.816;-83.06411;905.287;19.00957;7.461304;1481.327;2152.821;155.9461;5299.307;-87.68698;260.2308;-198.0042;27.27687;6599.4
113934.2;101639;73463.84;44573.88;41827;69839.91;192.2446;137.3808;1719.881;-805.4382;34396.68;607.3168;2534.594;1867.399;8008.909;30.37711;362.9398;-56.27875;89.94267;6599.7
93840.69;81782;75199.23;85984.86;79554;70833.7;1751.069;-23.98072;419.5212;-41.86275;1931.683;633.1232;2764.315;164.8822;6267.712;377.9551;399.2433;174.9582;28.26527;6600
88121.97;78389;73673.11;60910.98;55477;71955.26;3391.595;-28.66863;1178.938;7.45335;250.5629;309.4344;2124.078;150.5498;4391.7;184.2637;191.095;-166.9257;-26.16193;6600.1
107412.3;92834;75827.52;58010.94;54790;69388.66;1767.758;4297.194;1700.671;87.6296;1592.757;2340.339;-7.607166;3240.624;5534.111;75.82437;250.3501;65.17166;45.14111;6600.2
64267.98;54426;77387.03;64162.02;58650;71695.18;2648.606;168.7099;2336.915;62.69244;734.8458;2802.8;3113.884;-74.19685;9179.924;-49.76899;146.0954;-70.90464;-20.03908;6600.7
90728.79;79775;74534.65;58966.44;53547;72168.84;846.7347;-81.35569;894.2324;-109.9917;4114.806;1516.014;2753.073;781.7464;4865.744;-76.73077;201.9178;6.907481;60.34194;6600.7
69543.72;61391;74239.18;101665.2;94091;70811.56;1990.709;4821.957;1170.164;25.61051;161.028;962.0956;-44.18524;1854.282;2693.714;-40.8133;320.7953;76.5689;52.79987;6601.3
71148.66;63794;73091.49;64438.14;54466;77534.93;1131.462;81.79898;212.3578;13.41105;218.1337;4970.148;674.5839;13114.62;2303.861;573.9948;416.8586;174.2874;196.3484;6601.7
91418.1;78331;76485.39;59416.5;57215;68057.67;291.0649;-51.54982;2050.069;45.15627;4115.063;543.5355;2903.622;1038.618;5494.541;14.87603;206.2665;-143.5139;84.49983;6601.8
160817.6;131659;80050.3;83210.4;75979;71773.47;1877.831;4845.572;2946.9;-61.42848;804.5424;3198.023;-38.21114;9232.317;4834.433;67.11524;227.2818;54.52835;70.71057;6602.7
83766;75079;73118.84;57894.72;54535;69573.46;1033.595;-82.39358;1867.812;126.1116;1955.612;1480.082;2603.003;537.2571;8688.54;47.31516;290.9843;-79.34517;66.66624;6602.9
156827.3;136523;75282.83;78404.82;71551;71813.66;1090.625;9.148148;1647.661;165.3952;555.2868;324.1345;1651.354;752.6663;7480.632;223.5522;45.4142;10.22171;4.363098;6603.1
85837.38;75743;74270.09;88733.58;80363;72362.2;1390.858;6724.011;1509.757;186.0144;-10.80417;685.6227;125.5087;150.6826;6377.688;175.9655;60.1662;11.67684;108.1942;6603.5
98193.21;87130;73857.34;53485.38;48986;71555.51;1349.395;-55.75685;1112.045;120.7702;1520.834;1466.472;2013.705;244.8324;5927.627;23.66785;329.4567;-21.62918;19.23366;6603.5
131523.7;111560;77263.66;53181.18;48636;71660.53;1509.275;2935.219;963.8555;29.04444;-21.86815;1463.713;93.48981;174.3158;3143.395;-53.55197;103.5104;-60.75094;0.2896423;6603.8
96034.89;81826;76916.17;99473.4;91458;71279.59;1346.132;-103.8686;2116.823;99.27337;-72.5103;828.4886;126.0471;1626.962;11186.9;-91.22102;81.91154;226.6416;-6.970245;6604.2
130526.6;116123;73664.92;30209.4;29727;66599.49;975.4644;-54.50893;1754.335;16.19075;2284.529;1175.283;1928.737;1439.43;4881.739;-93.64405;282.4815;29.92545;-57.84669;6604.5
133589.5;116842;74929.58;39503.88;37742;68595.37;6679.243;-15.60745;1504.874;-83.40058;352.7052;1942.984;1347.834;320.0167;5814.375;-19.24366;96.90813;106.4572;-74.47186;6604.5
119553.5;105223;74461.48;54215.46;51427;69089.47;163.1551;73.22517;2062.838;263.1882;1736.557;1473.232;1793.244;4600.542;9024.949;1281.858;184.3612;189.2935;47.92752;6604.8
149358.1;132726;73748.41;35790.3;34614;67763.13;133.4352;29.13778;2629.992;11.52109;3187.618;43.16114;2552.583;2791.246;6420.295;3.65049;202.5673;-92.01179;72.4794;6605
131572.7;113174;76190.17;40396.98;37778;70079.33;1500.339;-27.79259;652.6667;196.3731;913.7963;250.5865;2052.46;-0.8542239;5489.438;15.59416;200.8892;-96.50694;5.022461;6606.5
120120;102350;76914.38;99421.91;91466;71236.46;537.5618;5596.329;803.7426;1.643065;66.13028;514.3348;-39.90993;589.5186;6255.879;29.70565;33.22841;258.8578;39.74048;6606.6
139200.6;115603;78913.61;57591.3;52979;71241.5;4412.228;2464.646;2430.749;44.03081;261.5567;734.0074;-40.33063;149.3133;5699.128;180.3443;198.9248;5.444911;-44.534;6607.2
96557.91;84366;75006.75;52077.48;46670;73129.41;625.065;-24.45105;1148.714;14.66079;1471.833;259.0755;1671.679;157.1539;3045.798;-96.89413;79.83059;-62.63927;96.73849;6607.8
137609.5;124759;72286.35;25840.62;25507;66393.19;225.5587;-30.30947;1287.214;-44.37423;1657.748;547.4559;1814.288;1464.367;6852.588;-2.786889;230.4456;173.5243;73.05327;6608.4
73685.1;61979;77913.92;92042.34;82559;73063.95;1334.444;58.82064;139.7054;75.3032;532.6416;1584.769;-133.215;441.2772;8161.494;176.88;354.3335;418.2987;124.8414;6608.7
65067;58271;73179.3;82633.98;78859;68673.21;953.6774;1435.785;1503.293;79.88692;2128.751;1546.728;324.5381;1555.419;3609.052;315.1701;332.728;136.3866;34.2334;6608.8
135115.8;114589;77275.73;83508.36;76301;71726.51;753.376;8631.721;111.6409;37.34391;92.12576;1179.075;97.84534;6990.082;5031.481;336.4883;172.1971;16.57806;95.04999;6608.8
178765.9;158621;73859.08;82821.18;77753;69807.84;1897.142;9515.414;189.0749;-77.39444;338.3882;1927.347;25.34188;679.3852;4499.889;12.98456;122.1778;355.7412;6251.133;6608.9
127163.5;115478;72167.77;38950.08;37714;67683.95;1343.695;-65.22919;640.9473;33.86961;-33.47953;1059.004;160.7732;-30.46245;4355.167;-45.62874;-145.4296;3792.363;42.40656;6609.3
155064.4;137067;74141.12;42376.62;40271;68962.63;105.9891;-19.2757;2346.523;-15.16537;3165.604;529.4673;1829.292;10768.6;8104.193;-16.11226;139.4467;-35.18501;53.0228;6609.5
119359.6;98614;79322.95;81401.58;73698;72386.41;441.8999;10378.18;571.8484;96.01462;111.9756;574.6233;36.08926;11507.57;4458.562;-2.287674;209.6722;56.3194;15.85535;6609.8
136237;120871;73867.45;44057.52;43011;67130.59;1796.883;6.474441;1560.848;-51.10365;703.0192;384.3057;2192.635;8.313593;4574.766;25.16245;157.6451;247.316;49.65179;6610.3
160014.5;137758;76124.13;73770.05;61994;77984.88;1415.995;-31.85497;1804.203;74.6481;465.1461;1389.549;2210.751;220.2219;6698.733;2403.314;347.5389;330.1055;27.76305;6610.6
84765.12;74526;74539.98;45758.7;42734;70174.63;262.8055;49.0816;1270.787;17.98391;1568.796;358.7048;1761.702;691.1016;7304.686;155.9514;234.0869;-64.58225;-19.08459;6611
121759.5;106286;75076.95;47600.28;45134;69117.12;388.8947;-129.3078;1866.9;63.46765;2868.276;-92.64247;2733.848;838.1118;10511.82;-38.61755;45.10202;-109.6807;19.7892;6612.9
142649.2;123611;75629.67;43196.4;37979;74539.06;1355.236;17.81298;2885.122;-62.01779;1023.007;1631.921;1850.395;293.0195;5970.335;865.4914;168.0472;351.3866;-27.01955;6613.1
98571.33;89327;72318.23;70854.41;65563;70825.23;777.752;-33.71796;553.9311;60.54316;99.24152;367.9672;77.2682;6286.39;2511.897;-58.90892;205.9469;-54.27942;20.37009;6613.7
153827.2;135167;74583.45;62564.58;57903;70812.09;3764.881;-14.20913;1624.28;-48.23608;163.3897;1925.979;1056.67;137.3005;3553.196;1239.036;343.6126;466.2338;-61.65785;6614.3
160678.9;144850;72697.64;48231.3;46486;67996.52;966.5948;5639.588;793.143;-46.75133;39.95242;431.8128;29.03987;256.8098;5589.91;288.113;111.5808;216.3243;-13.71326;6614.4
122762.7;102134;78772.77;91428.48;82290;72813.91;1300.066;-70.53053;1181.757;101.5217;165.6546;587.8879;828.5287;339.2536;6525.154;111.5131;113.0917;-14.95005;40.75656;6614.6
81030.15;72419;73328.7;59261.28;55056;70541.76;850.1974;4392.619;488.1836;16.64089;178.0845;225.6518;95.73003;1911.863;3180.06;3.077017;51.55805;126.2063;-21.96936;6614.7
82666.14;75803;71469.59;40818.18;38959;68663.48;509.4189;19.81118;187.2241;70.37973;202.5277;194.632;12.39811;243.4042;3605.932;-82.44113;40.35118;48.28053;12.78967;6615
79824.03;67685;77289.61;69978.48;65121;70424.42;2092.401;-6.64551;2009.882;72.06069;1042.874;648.3513;2397.082;305.6252;6152.852;-112.2245;267.6589;22.15462;10.11623;6615.2
86408.01;80498;70347.52;40579.5;38962;68256.72;123.8459;52.2185;456.5352;4.560233;1613.648;1947.853;834.891;4012.895;3796.53;629.8076;448.7477;-60.0424;64.64848;6616.1
106086.1;91442;76031.36;46101.12;44582;67769.12;131.0104;9.293322;1569.753;40.60925;2921.623;501.2133;3042.099;2477.238;8429.521;-3.296955;235.7977;7.250319;133.8223;6616.1
103867.1;91013;74791.88;73160.88;67941;70571.09;1066.029;3477.414;1138.95;61.81594;116.9712;1768.897;24.51944;113.4041;3573.086;-15.85771;197.3547;96.09829;-12.12;6616.3
140045.8;125947;72872.27;39123.24;37359;68630.88;46.90722;-90.78592;2010.616;96.53769;2856.431;459.3177;2322.64;8517.953;8226.96;533.3431;130.046;-17.37519;10.66438;6616.8
152088.4;130580;76330.73;79160.64;74144;69970.22;2870.346;-55.65365;596.5958;-73.11086;134.5795;227.6388;2119.561;863.5177;6776.323;-94.62137;176.9596;-61.41413;69.59575;6617
109342.2;97655;73379.27;40268.28;37283;70783.52;1535.346;-32.09777;858.963;-70.48761;1438.216;354.5643;2151.234;860.1912;4590.178;334.7301;161.3287;121.2174;46.34885;6617.4
147591.7;128711;75149.52;51829.44;50323;67497.84;1198.863;25.22133;1425.237;60.65293;1582.5;757.8837;2352.226;-66.38892;4585.698;-52.73196;212.4324;-37.19191;59.96902;6618.2
61224.39;51978;77194.23;66489.54;61758;70556.99;2873.347;422.3762;4292.564;202.5385;871.361;3757.889;150.0878;17357.18;3697.779;170.6835;561.5676;-241.2085;36.93997;6618.6
147859.4;128078;75657.91;57425.16;53946;69762.63;2170.91;5278.608;1659.884;12.01593;1016.605;2197.984;-22.23279;158.0766;6359.276;-40.52521;79.41911;-37.72342;15.88159;6618.8
148098.8;125327;77443.85;94657.68;88079;70430.93;1154.913;-182.6808;5201.927;-88.85978;1984.21;2382.657;2421.259;417.9194;12025.47;23.19349;96.58868;184.1663;110.8556;6618.9
112110.5;100076;73416.95;61028.76;58296;68608.15;1346.697;-27.82394;782.4923;7.652076;1456.378;2170.043;2060.835;986.6953;9408.924;29.2104;138.1487;47.52355;-78.04001;6619.9
109075.2;96967;73719.44;48685.26;46499;68617.33;345.5804;836.6522;1349.145;145.8471;2782.38;65.49567;187.9299;8216.249;2750.583;673.5367;243.2517;-53.80327;-31.66858;6620.9
138427.8;121515;74657.48;59383.74;55119;70606.73;1477.667;8257.416;798.8414;-3.061368;28.71105;772.097;181.1763;76.81276;3949.653;-9.215847;169.9903;177.0159;8.838013;6621.2
81382.74;70603;75542.12;58707.48;54783;70230.79;3101.253;-124.2719;1066.277;78.90126;1039.104;2204.894;2897.514;76.44791;7650.441;19.65845;49.65406;-2.02603;45.24081;6621.5
138574.8;119505;75993.78;87264.05;81573;70108.22;2001.997;8372.521;133.8675;46.09918;108.1242;75.30085;205.6647;249.4227;5563.951;-22.79782;-30.03898;109.8539;8241.767;6622.3
163519;148443;72191.88;44346.9;40955;70963.7;1570.725;5915.203;1206.717;21.05682;932.9589;186.0751;143.6062;22.73684;3714.532;29.30436;77.16795;11.06551;59.74249;6622.7
178365;156598;74645.45;70251.48;64258;71648.69;1181.433;8339.666;1942.576;224.2578;374.5697;2514.106;102.9194;2099.965;4366.839;43.9215;67.45623;1812.107;127.0969;6622.7
163223.6;145614;73461.52;47016.06;45178;68202.32;1258.663;4272.45;2145.841;61.2822;1355.828;587.0299;53.94096;1626.795;6283.52;116.8703;120.9459;59.72422;53.77649;6623.4
141453.5;124888;74228.85;67648.62;64152;69108.05;1561.809;8741.465;1678.943;51.53716;100.0892;704.7371;17.79337;185.9747;4126.188;-64.74065;100.6625;67.1936;9.503784;6623.7
151969.7;134572;74008.62;71877.78;68892;68376.33;1342.306;-71.39618;1544.888;43.93381;1594.113;2284.373;2005.224;1113.014;10043.23;571.9744;87.88101;-6.039972;112.4917;6623.7
83695.62;73986;74136.67;51944.88;46226;73643.83;671.1393;3302.978;1685.611;121.0355;1628.395;2000.352;378.5023;5934.584;6887.709;50.10703;228.099;-186.2334;81.92484;6623.8
105545.9;96577;71622.16;59146.62;56305;68843.49;35.18946;62.43653;1750.3;-22.29192;3556.313;607.6405;2112.614;792.3921;6707.135;-7.104765;188.8073;109.568;-18.4597;6624.5
158125.9;143478;72226.68;46311.72;45206;67138.99;1361.454;-66.43171;1331.925;50.35836;1316.136;281.7787;2531.371;157.882;4453.423;131.8948;53.19308;-52.13181;-39.54339;6624.8
92238.51;83026;72807.83;40758.12;38594;69210.87;245.1346;-8.83963;1485.649;41.43591;2789.878;867.8965;1972.363;1355.2;5727.983;136.7581;219.5991;126.0009;101.2879;6625.2
146289.7;127718;75065.68;58547.58;56162;68319.75;3472.095;-59.92013;2429.882;45.16114;887.0178;1559.975;2945.147;494.096;7073.414;-39.86404;449.6227;-231.9105;34.38962;6625.8
102480.2;84258;79709.24;85869.41;78614;71584.43;3641.065;-52.28915;156.9424;42.5584;331.7651;1966.632;1168.92;29.67868;4256.774;-23.53422;61.92086;-39.73703;10.08536;6627.3
120899.7;103195;76779.74;74019.66;69435;69863.2;1003.175;4181.072;1055.182;2.138973;-35.63377;241.5464;-42.83096;204.6084;5531.72;-136.2735;-42.25729;151.6896;-12.46762;6627.5
142058.6;121243;76787.54;62628.54;58831;69766.35;6942.011;-59.44366;71.95027;3.321678;36.73687;1557.756;2223.369;258.8787;7135.194;-0.9795809;39.62854;139.8823;-30.87222;6627.7
69997.05;58270;78725.36;55678.74;52138;69986.61;241.4898;-69.24252;2074.995;63.1295;2816.54;351.3202;1595.993;2365.826;7202.238;-139.7037;154.8586;63.34422;124.2498;6627.8
165204.6;151423;71500.71;53504.1;51643;67897.77;534.7178;6916.397;2319.832;185.0057;-21.76107;372.7089;-74.67175;614.8199;5658.018;-27.84855;66.70052;5514.198;-34.90112;6628.3
134792.9;112114;78792.9;68542.5;58898;76267.46;3229.603;4.914324;1807.697;-49.85004;521.7372;88.26641;2949.142;85.756;7919.805;388.8198;162.5113;-73.89922;9.513428;6629.7
133659.9;117282;74687.8;65173.68;60950;70077.48;7634.989;-104.2382;1069.054;-41.35897;650.7491;284.6778;2286.677;107.0922;8302.656;176.4483;63.68381;133.2737;-40.19965;6629.7
142019.9;121886;76361.67;66328.08;62590;69450.02;882.7328;887.389;752.4604;114.6396;-37.23327;262.5441;31.96435;3607.029;3707.658;-138.6596;46.43601;71.61407;27.6479;6629.8
89800.74;77201;76231.94;53559.48;51125;68656.7;2360.442;-64.61495;1837.777;-9.543747;1807.004;376.6619;2818.921;100.3442;4849.113;111.4568;115.8116;76.73642;34.54956;6630.4
